,Date,Checking,Credit: Curr Stmt Bal,Credit: Prev Stmt Bal,Credit: Credit Billing Cycle Payment Bal,Credit: Credit End of Prev Cycle Bal,Dad Loan: Principal Balance,Dad Loan: Interest,Dad Loan: Loan Billing Cycle Payment Bal,Dad Loan: Loan End of Prev Cycle Bal,Student Loans: Principal Balance,Student Loans: Interest,Student Loans: Loan Billing Cycle Payment Bal,Student Loans: Loan End of Prev Cycle Bal,Marginal Interest,Net Gain,Net Loss,Net Worth,Loan Total,CC Debt Total,Liquid Total,Next Income Date,Memo Directives,Memo
166,20250415,1600.0,240.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,27.85388429629094,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31520.32490012454,27057.897272102215,6062.427628022325,1600.0,20250425,,food (Credit +$20.00)
167,20250416,1600.0,260.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,30.17504132098185,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31542.646057149228,27060.218429126904,6082.427628022325,1600.0,20250425,,food (Credit +$20.00)
168,20250417,1600.0,280.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,32.49619834567276,0.0,14130.043387805923,2.3211570246909083,0.0,22.32115702469091,-31564.96721417392,27062.539586151597,6102.427628022325,1600.0,20250425,,food (Credit +$20.00)
169,20250418,1600.0,550.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,34.81735537036367,0.0,14130.043387805923,2.321157024690912,0.0,272.32115702469093,-31837.28837119861,27064.860743176287,6372.427628022325,1600.0,20250425,,phone (Credit +$250.00); food (Credit +$20.00)
170,20250419,1600.0,570.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,37.13851239505458,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31859.6095282233,27067.181900200976,6392.427628022325,1600.0,20250425,,food (Credit +$20.00)
171,20250420,1600.0,685.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,39.459669419745495,0.0,14130.043387805923,2.321157024690912,0.0,117.3211570246909,-31976.930685247993,27069.50305722567,6507.427628022325,1600.0,20250425,,car insurance (Credit +$95.00); food (Credit +$20.00)
172,20250421,1600.0,705.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,41.78082644443641,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31999.251842272683,27071.82421425036,6527.427628022325,1600.0,20250425,,food (Credit +$20.00)
173,20250422,1600.0,805.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,44.10198346912732,0.0,14130.043387805923,2.321157024690912,0.0,102.3211570246909,-32101.572999297376,27074.14537127505,6627.427628022325,1600.0,20250425,,gas (Credit +$80.00); food (Credit +$20.00)
174,20250423,1600.0,825.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,46.42314049381823,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-32123.894156322065,27076.46652829974,6647.427628022325,1600.0,20250425,,food (Credit +$20.00)
175,20250424,1600.0,845.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,48.74429751850914,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-32146.215313346755,27078.78768532443,6667.427628022325,1600.0,20250425,,food (Credit +$20.00)
176,20250425,3200.0,865.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,51.065454543200055,0.0,14130.043387805923,2.321157024690912,1577.6788429753092,0.0,-30568.536470371448,27081.108842349124,6687.427628022325,3200.0,20250509,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
177,20250426,3200.0,885.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,53.38661156789097,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30590.857627396137,27083.429999373813,6707.427628022325,3200.0,20250509,,food (Credit +$20.00)
178,20250427,3200.0,905.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,55.70776859258188,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30613.17878442083,27085.751156398506,6727.427628022325,3200.0,20250509,,food (Credit +$20.00)
179,20250428,3200.0,925.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,58.02892561727279,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30635.49994144552,27088.072313423196,6747.427628022325,3200.0,20250509,,food (Credit +$20.00)
180,20250429,3200.0,945.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,60.3500826419637,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30657.82109847021,27090.393470447885,6767.427628022325,3200.0,20250509,,food (Credit +$20.00)
181,20250430,3200.0,965.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,62.671239666654614,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30680.142255494902,27092.71462747258,6787.427628022325,3200.0,20250509,,food (Credit +$20.00)
182,20250501,2700.0,1085.0,5822.427628022325,0.0,5822.427628022325,12400.0,0.0,0.0,12900.0,14130.043387805923,64.99239669134552,0.0,14130.043387805923,2.321157024690905,0.0,122.3211570246909,-30802.46341251959,26595.035784497268,6907.427628022325,2700.0,20250509,LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),storage unit rent (Credit +$100.00); food (Credit +$20.00)
183,20250502,2700.0,1195.0,5822.427628022325,0.0,5822.427628022325,12400.0,0.0,0.0,12400.0,14130.043387805923,67.31355371603642,0.0,14130.043387805923,2.321157024690905,0.0,112.3211570246909,-30914.784569544285,26597.35694152196,7017.427628022325,2700.0,20250509,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
184,20250503,2476.81,1215.0,5822.427628022325,0.0,5822.427628022325,12400.0,0.0,0.0,12400.0,13976.48809854665,0.0,0.0,14130.043387805923,2.3164462839635718,0.0,22.31644628396357,-30937.105726568974,26376.48809854665,7037.427628022325,2476.81,20250509,LOAN MIN PAYMENT (Student Loans: Interest -$69.63); LOAN MIN PAYMENT (Student Loans: Principal Balance -$153.56); LOAN MIN PAYMENT (Checking -$223.19),food (Credit +$20.00)
185,20250504,2476.81,1235.0,5822.427628022325,0.0,5822.427628022325,12400.0,0.0,0.0,12400.0,13976.48809854665,2.2959323365169033,0.0,13976.48809854665,2.2959323365169033,0.0,22.295932336516902,-30959.40165890549,26378.78403088317,7057.427628022325,2476.81,20250509,,food (Credit +$20.00)
186,20250505,0.0,1255.0,3345.617628022325,2476.81,5822.427628022325,12400.0,0.0,0.0,12400.0,13976.48809854665,4.591864673033807,0.0,13976.48809854665,2.2959323365169033,0.0,22.295932336516902,-30981.697591242013,26381.079963219687,4600.617628022324,0.0,20250509,ADDTL CC PAYMENT (Checking -$2476.81); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$2476.81),food (Credit +$20.00)
187,20250506,0.0,1355.0,3345.617628022325,2476.81,5822.427628022325,12400.0,0.0,0.0,12400.0,13976.48809854665,6.8877970095507095,0.0,13976.48809854665,2.295932336516903,0.0,102.2959323365169,-31083.993523578527,26383.3758955562,4700.617628022324,0.0,20250509,,gas (Credit +$80.00); food (Credit +$20.00)
188,20250507,0.0,0,4861.277775469298,0,5822.427628022325,12400.0,0.0,0.0,12400.0,13976.48809854665,9.183729346067613,0.0,13976.48809854665,142.9559323365169,0.0,162.9559323365169,-31246.949603362016,26385.67182789272,4861.277775469298,0.0,20250509,CC INTEREST (Credit: Prev Stmt Bal +$140.66); CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00); CC MIN PAYMENT ALREADY MADE (Checking -$0.00),food (Credit +$20.00)
189,20250508,0.0,20.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,11.479661682584517,0.0,13976.48809854665,2.2959323365169038,0.0,22.295932336516906,-31269.245535698534,26387.967760229236,4881.277775469298,0.0,20250509,,food (Credit +$20.00)
190,20250509,1600.0,40.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,13.77559401910142,0.0,13976.48809854665,2.2959323365169038,1577.704067663483,0.0,-29691.54146803505,26390.263692565753,4901.277775469298,1600.0,20250523,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
191,20250510,1600.0,60.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,16.071526355618325,0.0,13976.48809854665,2.2959323365169038,0.0,22.295932336516906,-29713.83740037157,26392.55962490227,4921.277775469298,1600.0,20250523,,food (Credit +$20.00)
192,20250511,1600.0,80.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,18.367458692135227,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29736.133332708087,26394.85555723879,4941.277775469298,1600.0,20250523,,food (Credit +$20.00)
193,20250512,1600.0,100.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,20.66339102865213,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29758.4292650446,26397.151489575303,4961.277775469298,1600.0,20250523,,food (Credit +$20.00)
194,20250513,1600.0,120.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,22.95932336516903,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29780.725197381118,26399.44742191182,4981.277775469298,1600.0,20250523,,food (Credit +$20.00)
195,20250514,1600.0,140.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,25.255255701685932,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29803.021129717636,26401.743354248338,5001.277775469298,1600.0,20250523,,food (Credit +$20.00)
196,20250515,1600.0,160.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,27.551188038202834,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29825.317062054153,26404.039286584855,5021.277775469298,1600.0,20250523,,food (Credit +$20.00)
197,20250516,1600.0,180.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,29.847120374719736,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29847.61299439067,26406.335218921373,5041.277775469298,1600.0,20250523,,food (Credit +$20.00)
198,20250517,1600.0,200.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,32.14305271123664,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-29869.908926727185,26408.631151257887,5061.277775469298,1600.0,20250523,,food (Credit +$20.00)
199,20250518,1600.0,470.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,34.43898504775355,0.0,13976.48809854665,2.2959323365169055,0.0,272.2959323365169,-30142.204859063702,26410.927083594404,5331.277775469298,1600.0,20250523,,phone (Credit +$250.00); food (Credit +$20.00)
200,20250519,1600.0,490.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,36.73491738427045,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-30164.50079140022,26413.223015930922,5351.277775469298,1600.0,20250523,,food (Credit +$20.00)
201,20250520,1600.0,685.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,39.03084972078736,0.0,13976.48809854665,2.2959323365169055,0.0,197.2959323365169,-30361.796723736737,26415.51894826744,5546.277775469298,1600.0,20250523,,car insurance (Credit +$95.00); gas (Credit +$80.00); food (Credit +$20.00)
202,20250521,1600.0,705.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,41.326782057304264,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-30384.092656073255,26417.814880603957,5566.277775469298,1600.0,20250523,,food (Credit +$20.00)
203,20250522,1600.0,725.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,43.62271439382117,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-30406.38858840977,26420.11081294047,5586.277775469298,1600.0,20250523,,food (Credit +$20.00)
204,20250523,3200.0,745.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,45.918646730338075,0.0,13976.48809854665,2.2959323365169055,1577.704067663483,0.0,-28828.684520746287,26422.40674527699,5606.277775469298,3200.0,20250606,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
205,20250524,3200.0,765.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,48.21457906685498,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28850.980453082804,26424.702677613506,5626.277775469298,3200.0,20250606,,food (Credit +$20.00)
206,20250525,3200.0,785.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,50.510511403371886,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28873.27638541932,26426.998609950024,5646.277775469298,3200.0,20250606,,food (Credit +$20.00)
207,20250526,3200.0,805.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,52.80644373988879,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28895.57231775584,26429.29454228654,5666.277775469298,3200.0,20250606,,food (Credit +$20.00)
208,20250527,3200.0,825.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,55.1023760764057,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28917.868250092357,26431.59047462306,5686.277775469298,3200.0,20250606,,food (Credit +$20.00)
209,20250528,3200.0,845.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,57.3983084129226,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28940.16418242887,26433.886406959573,5706.277775469298,3200.0,20250606,,food (Credit +$20.00)
210,20250529,3200.0,865.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,59.69424074943951,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28962.46011476539,26436.18233929609,5726.277775469298,3200.0,20250606,,food (Credit +$20.00)
211,20250530,3200.0,885.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,61.990173085956414,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28984.756047101906,26438.478271632608,5746.277775469298,3200.0,20250606,,food (Credit +$20.00)
212,20250531,3200.0,905.0,4861.277775469298,0.0,4861.277775469298,12400.0,0.0,0.0,12400.0,13976.48809854665,64.28610542247331,0.0,13976.48809854665,2.2959323365168984,0.0,22.2959323365169,-29007.051979438424,26440.774203969126,5766.277775469298,3200.0,20250606,,food (Credit +$20.00)
213,20250601,2700.0,1025.0,4861.277775469298,0.0,4861.277775469298,11900.0,0.0,0.0,12400.0,13976.48809854665,66.58203775899021,0.0,13976.48809854665,2.2959323365168984,0.0,122.2959323365169,-29129.34791177494,25943.070136305643,5886.277775469298,2700.0,20250606,LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),storage unit rent (Credit +$100.00); food (Credit +$20.00)
214,20250602,2700.0,1135.0,4861.277775469298,0.0,4861.277775469298,11900.0,0.0,0.0,11900.0,13976.48809854665,68.87797009550711,0.0,13976.48809854665,2.2959323365168984,0.0,112.2959323365169,-29241.643844111455,25945.366068642157,5996.277775469298,2700.0,20250606,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
215,20250603,2076.81,1235.0,4861.277775469298,0.0,4861.277775469298,11900.0,0.0,0.0,11900.0,13824.472000978674,0.0,0.0,13976.48809854665,2.2920299044928925,0.0,502.2920299044929,-29743.939776447973,25724.472000978676,6096.277775469298,2076.81,20250606,LOAN MIN PAYMENT (Student Loans: Interest -$71.17); LOAN MIN PAYMENT (Student Loans: Principal Balance -$152.02); LOAN MIN PAYMENT (Checking -$223.19),sjcc summer 2025 tuition (Checking -$400.00); gas (Credit +$80.00); food (Credit +$20.00)
216,20250604,2076.81,1255.0,4861.277775469298,0.0,4861.277775469298,11900.0,0.0,0.0,11900.0,13824.472000978674,2.2709604929739093,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-29766.210736940946,25726.74296147165,6116.277775469298,2076.81,20250606,,food (Credit +$20.00)
217,20250605,0.0,1275.0,2784.467775469298,2076.81,4861.277775469298,11900.0,0.0,0.0,11900.0,13824.472000978674,4.541920985947819,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-29788.48169743392,25729.013921964623,4059.467775469298,0.0,20250606,ADDTL CC PAYMENT (Checking -$2076.81); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$2076.81),food (Credit +$20.00)
218,20250606,1600.0,1295.0,2784.467775469298,2076.81,4861.277775469298,11900.0,0.0,0.0,11900.0,13824.472000978674,6.812881478921728,0.0,13824.472000978674,2.2709604929739093,1577.729039507026,0.0,-28210.752657926896,25731.2848824576,4079.467775469298,1600.0,20250620,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
219,20250607,1600.0,0,4216.908144395011,0,4861.277775469298,11900.0,0.0,0.0,11900.0,13824.472000978674,9.083841971895637,0.0,13824.472000978674,119.71096049297391,0.0,139.71096049297392,-28350.46398734558,25733.555842950573,4216.908144395011,1600.0,20250620,CC INTEREST (Credit: Prev Stmt Bal +$117.44); CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00); CC MIN PAYMENT ALREADY MADE (Checking -$0.00),food (Credit +$20.00)
220,20250608,1600.0,20.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,11.354802464869547,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28372.73494783856,25735.826803443546,4236.908144395011,1600.0,20250620,,food (Credit +$20.00)
221,20250609,1600.0,40.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,13.625762957843456,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28395.00590833153,25738.09776393652,4256.908144395011,1600.0,20250620,,food (Credit +$20.00)
222,20250610,1600.0,60.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,15.896723450817365,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28417.276868824505,25740.368724429492,4276.908144395011,1600.0,20250620,,food (Credit +$20.00)
223,20250611,1600.0,80.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,18.167683943791275,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28439.547829317475,25742.639684922466,4296.908144395011,1600.0,20250620,,food (Credit +$20.00)
224,20250612,1600.0,100.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,20.438644436765184,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28461.81878981045,25744.910645415443,4316.908144395011,1600.0,20250620,,food (Credit +$20.00)
225,20250613,1600.0,120.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,22.709604929739093,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28484.08975030343,25747.181605908416,4336.908144395011,1600.0,20250620,,food (Credit +$20.00)
226,20250614,1600.0,140.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,24.980565422713003,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28506.360710796398,25749.45256640139,4356.908144395011,1600.0,20250620,,food (Credit +$20.00)
227,20250615,1600.0,160.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,27.251525915686912,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28528.631671289375,25751.723526894362,4376.908144395011,1600.0,20250620,,food (Credit +$20.00)
228,20250616,1600.0,180.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,29.52248640866082,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28550.902631782345,25753.994487387336,4396.908144395011,1600.0,20250620,,food (Credit +$20.00)
229,20250617,1600.0,280.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,31.79344690163473,0.0,13824.472000978674,2.2709604929739093,0.0,102.27096049297391,-28653.17359227532,25756.265447880312,4496.908144395011,1600.0,20250620,,gas (Credit +$80.00); food (Credit +$20.00)
230,20250618,1600.0,550.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,34.06440739460864,0.0,13824.472000978674,2.270960492973906,0.0,272.2709604929739,-28925.4445527683,25758.536408373286,4766.908144395011,1600.0,20250620,,phone (Credit +$250.00); food (Credit +$20.00)
231,20250619,1600.0,570.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,36.33536788758255,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-28947.715513261268,25760.80736886626,4786.908144395011,1600.0,20250620,,food (Credit +$20.00)
232,20250620,3200.0,685.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,38.60632838055646,0.0,13824.472000978674,2.270960492973913,1482.729039507026,0.0,-27464.986473754245,25763.078329359232,4901.908144395011,3200.0,20250704,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); car insurance (Credit +$95.00); food (Credit +$20.00)
233,20250621,3200.0,705.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,40.877288873530375,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27487.257434247214,25765.349289852205,4921.908144395011,3200.0,20250704,,food (Credit +$20.00)
234,20250622,3200.0,725.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,43.14824936650429,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27509.52839474019,25767.62025034518,4941.908144395011,3200.0,20250704,,food (Credit +$20.00)
235,20250623,3200.0,745.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,45.4192098594782,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27531.799355233168,25769.891210838156,4961.908144395011,3200.0,20250704,,food (Credit +$20.00)
236,20250624,3200.0,765.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,47.690170352452114,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27554.070315726138,25772.16217133113,4981.908144395011,3200.0,20250704,,food (Credit +$20.00)
237,20250625,3200.0,785.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,49.96113084542603,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27576.341276219115,25774.433131824102,5001.908144395011,3200.0,20250704,,food (Credit +$20.00)
238,20250626,3200.0,805.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,52.23209133839994,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27598.612236712084,25776.704092317075,5021.908144395011,3200.0,20250704,,food (Credit +$20.00)
239,20250627,3200.0,825.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,54.50305183137385,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27620.88319720506,25778.97505281005,5041.908144395011,3200.0,20250704,,food (Credit +$20.00)
240,20250628,3200.0,845.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,56.774012324347765,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27643.154157698038,25781.246013303025,5061.908144395011,3200.0,20250704,,food (Credit +$20.00)
241,20250629,3200.0,865.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,59.04497281732168,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27665.425118191008,25783.516973796,5081.908144395011,3200.0,20250704,,food (Credit +$20.00)
242,20250630,3200.0,885.0,4216.908144395011,0.0,4216.908144395011,11900.0,0.0,0.0,11900.0,13824.472000978674,61.31593331029559,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27687.696078683985,25785.787934288972,5101.908144395011,3200.0,20250704,,food (Credit +$20.00)
243,20250701,2700.0,1085.0,4216.908144395011,0.0,4216.908144395011,11400.0,0.0,0.0,11900.0,13824.472000978674,63.586893803269504,0.0,13824.472000978674,2.270960492973913,0.0,202.27096049297393,-27889.967039176954,25288.058894781945,5301.908144395011,2700.0,20250704,LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),storage unit rent (Credit +$100.00); gas (Credit +$80.00); food (Credit +$20.00)
244,20250702,2700.0,1195.0,4216.908144395011,0.0,4216.908144395011,11400.0,0.0,0.0,11400.0,13824.472000978674,65.85785429624342,0.0,13824.472000978674,2.270960492973913,0.0,112.27096049297391,-28002.23799966993,25290.32985527492,5411.908144395011,2700.0,20250704,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
245,20250703,2476.81,1215.0,4216.908144395011,0.0,4216.908144395011,11400.0,0.0,0.0,11400.0,13669.410815767891,0.0,0.0,13824.472000978674,2.2721457037565784,0.0,22.27214570375658,-28024.5089601629,25069.410815767893,5431.908144395011,2476.81,20250704,LOAN MIN PAYMENT (Student Loans: Interest -$68.13); LOAN MIN PAYMENT (Student Loans: Principal Balance -$155.06); LOAN MIN PAYMENT (Checking -$223.19),food (Credit +$20.00)
246,20250704,4076.81,1235.0,4216.908144395011,0.0,4216.908144395011,11400.0,0.0,0.0,11400.0,13669.410815767891,2.2454884296949307,0.0,13669.410815767891,2.2454884296949307,1577.754511570305,0.0,-26446.754448592597,25071.65630419759,5451.908144395011,4076.81,20250718,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
247,20250705,0.0,1255.0,140.09814439501088,4076.81,4216.908144395011,11400.0,0.0,0.0,11400.0,13669.410815767891,4.490976859389861,0.0,13669.410815767891,2.2454884296949307,0.0,22.24548842969493,-26468.999937022294,25073.901792627283,1395.0981443950109,0.0,20250718,ADDTL CC PAYMENT (Checking -$4076.81); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$4076.81),food (Credit +$20.00)
248,20250706,0.0,1275.0,140.09814439501088,4076.81,4216.908144395011,11400.0,0.0,0.0,11400.0,13669.410815767891,6.7364652890847925,0.0,13669.410815767891,2.245488429694931,0.0,22.24548842969493,-26491.24542545199,25076.14728105698,1415.0981443950109,0.0,20250718,,food (Credit +$20.00)
