,Date,Checking,Credit: Curr Stmt Bal,Credit: Prev Stmt Bal,Credit: Credit Billing Cycle Payment Bal,Credit: Credit End of Prev Cycle Bal,Dad Loan: Principal Balance,Dad Loan: Interest,Dad Loan: Loan Billing Cycle Payment Bal,Dad Loan: Loan End of Prev Cycle Bal,Student Loans: Principal Balance,Student Loans: Interest,Student Loans: Loan Billing Cycle Payment Bal,Student Loans: Loan End of Prev Cycle Bal,Marginal Interest,Net Gain,Net Loss,Net Worth,Loan Total,CC Debt Total,Liquid Total,Next Income Date,Memo Directives,Memo
161,20250410,9.094947017729282e-13,140.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,16.24809917283638,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-33008.71911500108,27046.29148697876,5962.4276280223185,9.094947017729282e-13,20250411,,food (Credit +$20.00)
162,20250411,1600.000000000001,160.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,18.56925619752729,0.0,14130.043387805923,2.321157024690912,1577.6788429753092,0.0,-31431.04027202577,27048.61264400345,5982.4276280223185,1600.000000000001,20250425,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
163,20250412,1600.000000000001,180.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,20.890413222218204,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31453.361429050463,27050.933801028143,6002.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
164,20250413,1600.000000000001,200.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,23.211570246909115,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31475.68258607515,27053.254958052832,6022.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
165,20250414,1600.000000000001,220.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,25.532727271600027,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31498.00374309984,27055.57611507752,6042.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
166,20250415,1600.000000000001,240.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,27.85388429629094,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31520.324900124535,27057.897272102215,6062.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
167,20250416,1600.000000000001,260.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,30.17504132098185,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31542.64605714922,27060.218429126904,6082.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
168,20250417,1600.000000000001,280.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,32.49619834567276,0.0,14130.043387805923,2.3211570246909083,0.0,22.32115702469091,-31564.967214173914,27062.539586151597,6102.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
169,20250418,1600.000000000001,550.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,34.81735537036367,0.0,14130.043387805923,2.321157024690912,0.0,272.32115702469093,-31837.288371198607,27064.860743176287,6372.4276280223185,1600.000000000001,20250425,,phone (Credit +$250.00); food (Credit +$20.00)
170,20250419,1600.000000000001,570.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,37.13851239505458,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31859.609528223293,27067.181900200976,6392.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
171,20250420,1600.000000000001,685.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,39.459669419745495,0.0,14130.043387805923,2.321157024690912,0.0,117.3211570246909,-31976.930685247986,27069.50305722567,6507.4276280223185,1600.000000000001,20250425,,car insurance (Credit +$95.00); food (Credit +$20.00)
172,20250421,1600.000000000001,705.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,41.78082644443641,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31999.25184227268,27071.82421425036,6527.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
173,20250422,1600.000000000001,805.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,44.10198346912732,0.0,14130.043387805923,2.321157024690912,0.0,102.3211570246909,-32101.572999297372,27074.14537127505,6627.4276280223185,1600.000000000001,20250425,,gas (Credit +$80.00); food (Credit +$20.00)
174,20250423,1600.000000000001,825.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,46.42314049381823,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-32123.894156322058,27076.46652829974,6647.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
175,20250424,1600.000000000001,845.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,48.74429751850914,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-32146.21531334675,27078.78768532443,6667.4276280223185,1600.000000000001,20250425,,food (Credit +$20.00)
176,20250425,3200.000000000001,865.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,51.065454543200055,0.0,14130.043387805923,2.321157024690912,1577.6788429753092,0.0,-30568.536470371444,27081.108842349124,6687.4276280223185,3200.000000000001,20250509,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
177,20250426,3200.000000000001,885.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,53.38661156789097,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30590.85762739613,27083.429999373813,6707.4276280223185,3200.000000000001,20250509,,food (Credit +$20.00)
178,20250427,3200.000000000001,905.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,55.70776859258188,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30613.178784420823,27085.751156398506,6727.4276280223185,3200.000000000001,20250509,,food (Credit +$20.00)
179,20250428,3200.000000000001,925.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,58.02892561727279,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30635.499941445516,27088.072313423196,6747.4276280223185,3200.000000000001,20250509,,food (Credit +$20.00)
180,20250429,3200.000000000001,945.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,60.3500826419637,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30657.821098470202,27090.393470447885,6767.4276280223185,3200.000000000001,20250509,,food (Credit +$20.00)
181,20250430,3200.000000000001,965.0,5822.4276280223185,0.0,5822.4276280223185,12900.0,0.0,0.0,12900.0,14130.043387805923,62.671239666654614,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-30680.142255494895,27092.71462747258,6787.4276280223185,3200.000000000001,20250509,,food (Credit +$20.00)
182,20250501,2700.000000000001,1085.0,5822.4276280223185,0.0,5822.4276280223185,12400.0,0.0,0.0,12900.0,14130.043387805923,64.99239669134552,0.0,14130.043387805923,2.321157024690905,0.0,122.3211570246909,-30802.463412519588,26595.035784497268,6907.4276280223185,2700.000000000001,20250509,LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),storage unit rent (Credit +$100.00); food (Credit +$20.00)
183,20250502,2700.000000000001,1195.0,5822.4276280223185,0.0,5822.4276280223185,12400.0,0.0,0.0,12400.0,14130.043387805923,67.31355371603642,0.0,14130.043387805923,2.321157024690905,0.0,112.3211570246909,-30914.78456954428,26597.35694152196,7017.4276280223185,2700.000000000001,20250509,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
184,20250503,2476.8100000000013,1215.0,5822.4276280223185,0.0,5822.4276280223185,12400.0,0.0,0.0,12400.0,13976.48809854665,0.0,0.0,14130.043387805923,2.3164462839635718,0.0,22.31644628396357,-30937.105726568967,26376.48809854665,7037.4276280223185,2476.8100000000013,20250509,LOAN MIN PAYMENT (Student Loans: Interest -$69.63); LOAN MIN PAYMENT (Student Loans: Principal Balance -$153.56); LOAN MIN PAYMENT (Checking -$223.19),food (Credit +$20.00)
185,20250504,2476.8100000000013,1235.0,5822.4276280223185,0.0,5822.4276280223185,12400.0,0.0,0.0,12400.0,13976.48809854665,2.2959323365169033,0.0,13976.48809854665,2.2959323365169033,0.0,22.295932336516902,-30959.40165890548,26378.78403088317,7057.4276280223185,2476.8100000000013,20250509,,food (Credit +$20.00)
186,20250505,0.0,1255.0,3345.617628022317,2476.8100000000013,5822.4276280223185,12400.0,0.0,0.0,12400.0,13976.48809854665,4.591864673033807,0.0,13976.48809854665,2.2959323365169033,0.0,22.295932336516902,-30981.697591242002,26381.079963219687,4600.617628022317,0.0,20250509,ADDTL CC PAYMENT (Checking -$2476.81); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$2476.81),food (Credit +$20.00)
187,20250506,0.0,1355.0,3345.617628022317,2476.8100000000013,5822.4276280223185,12400.0,0.0,0.0,12400.0,13976.48809854665,6.8877970095507095,0.0,13976.48809854665,2.295932336516903,0.0,102.2959323365169,-31083.993523578516,26383.3758955562,4700.617628022317,0.0,20250509,,gas (Credit +$80.00); food (Credit +$20.00)
188,20250507,0.0,0,4861.277775469289,2476.8100000000013,5822.4276280223185,12400.0,0.0,0.0,12400.0,13976.48809854665,9.183729346067613,0.0,13976.48809854665,142.9559323365169,0.0,162.9559323365169,-31246.94960336201,26385.67182789272,4861.277775469289,0.0,20250509,CC INTEREST (Credit: Prev Stmt Bal +$140.66); CC MIN PAYMENT ALREADY MADE (Checking -$0.00); CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00),food (Credit +$20.00)
189,20250508,0.0,20.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,11.479661682584517,0.0,13976.48809854665,2.2959323365169038,0.0,22.295932336516906,-31269.245535698523,26387.967760229236,4881.277775469289,0.0,20250509,,food (Credit +$20.00)
190,20250509,1600.0,40.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,13.77559401910142,0.0,13976.48809854665,2.2959323365169038,1577.704067663483,0.0,-29691.541468035044,26390.263692565753,4901.277775469289,1600.0,20250523,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
191,20250510,1600.0,60.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,16.071526355618325,0.0,13976.48809854665,2.2959323365169038,0.0,22.295932336516906,-29713.837400371558,26392.55962490227,4921.277775469289,1600.0,20250523,,food (Credit +$20.00)
192,20250511,1600.0,80.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,18.367458692135227,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29736.13333270808,26394.85555723879,4941.277775469289,1600.0,20250523,,food (Credit +$20.00)
193,20250512,1600.0,100.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,20.66339102865213,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29758.429265044593,26397.151489575303,4961.277775469289,1600.0,20250523,,food (Credit +$20.00)
194,20250513,1600.0,120.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,22.95932336516903,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29780.725197381107,26399.44742191182,4981.277775469289,1600.0,20250523,,food (Credit +$20.00)
195,20250514,1600.0,140.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,25.255255701685932,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29803.02112971763,26401.743354248338,5001.277775469289,1600.0,20250523,,food (Credit +$20.00)
196,20250515,1600.0,160.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,27.551188038202834,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29825.317062054142,26404.039286584855,5021.277775469289,1600.0,20250523,,food (Credit +$20.00)
197,20250516,1600.0,180.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,29.847120374719736,0.0,13976.48809854665,2.295932336516902,0.0,22.295932336516902,-29847.612994390664,26406.335218921373,5041.277775469289,1600.0,20250523,,food (Credit +$20.00)
198,20250517,1600.0,200.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,32.14305271123664,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-29869.908926727177,26408.631151257887,5061.277775469289,1600.0,20250523,,food (Credit +$20.00)
199,20250518,1600.0,470.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,34.43898504775355,0.0,13976.48809854665,2.2959323365169055,0.0,272.2959323365169,-30142.20485906369,26410.927083594404,5331.277775469289,1600.0,20250523,,phone (Credit +$250.00); food (Credit +$20.00)
200,20250519,1600.0,490.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,36.73491738427045,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-30164.500791400213,26413.223015930922,5351.277775469289,1600.0,20250523,,food (Credit +$20.00)
201,20250520,1600.0,685.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,39.03084972078736,0.0,13976.48809854665,2.2959323365169055,0.0,197.2959323365169,-30361.796723736727,26415.51894826744,5546.277775469289,1600.0,20250523,,car insurance (Credit +$95.00); gas (Credit +$80.00); food (Credit +$20.00)
202,20250521,1600.0,705.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,41.326782057304264,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-30384.092656073248,26417.814880603957,5566.277775469289,1600.0,20250523,,food (Credit +$20.00)
203,20250522,1600.0,725.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,43.62271439382117,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-30406.38858840976,26420.11081294047,5586.277775469289,1600.0,20250523,,food (Credit +$20.00)
204,20250523,3200.0000000000005,745.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,45.918646730338075,0.0,13976.48809854665,2.2959323365169055,1577.704067663483,0.0,-28828.684520746276,26422.40674527699,5606.277775469289,3200.0000000000005,20250606,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
205,20250524,3200.0000000000005,765.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,48.21457906685498,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28850.980453082797,26424.702677613506,5626.277775469289,3200.0000000000005,20250606,,food (Credit +$20.00)
206,20250525,3200.0000000000005,785.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,50.510511403371886,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28873.27638541931,26426.998609950024,5646.277775469289,3200.0000000000005,20250606,,food (Credit +$20.00)
207,20250526,3200.0000000000005,805.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,52.80644373988879,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28895.572317755832,26429.29454228654,5666.277775469289,3200.0000000000005,20250606,,food (Credit +$20.00)
208,20250527,3200.0000000000005,825.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,55.1023760764057,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28917.868250092346,26431.59047462306,5686.277775469289,3200.0000000000005,20250606,,food (Credit +$20.00)
209,20250528,3200.0000000000005,845.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,57.3983084129226,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28940.16418242886,26433.886406959573,5706.277775469289,3200.0000000000005,20250606,,food (Credit +$20.00)
210,20250529,3200.0000000000005,865.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,59.69424074943951,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28962.46011476538,26436.18233929609,5726.277775469289,3200.0000000000005,20250606,,food (Credit +$20.00)
211,20250530,3200.0000000000005,885.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,61.990173085956414,0.0,13976.48809854665,2.2959323365169055,0.0,22.295932336516906,-28984.756047101895,26438.478271632608,5746.277775469289,3200.0000000000005,20250606,,food (Credit +$20.00)
212,20250531,3200.0000000000005,905.0,4861.277775469289,0.0,4861.277775469289,12400.0,0.0,0.0,12400.0,13976.48809854665,64.28610542247331,0.0,13976.48809854665,2.2959323365168984,0.0,22.2959323365169,-29007.051979438416,26440.774203969126,5766.277775469289,3200.0000000000005,20250606,,food (Credit +$20.00)
213,20250601,2700.0000000000005,1025.0,4861.277775469289,0.0,4861.277775469289,11900.0,0.0,0.0,12400.0,13976.48809854665,66.58203775899021,0.0,13976.48809854665,2.2959323365168984,0.0,122.2959323365169,-29129.34791177493,25943.070136305643,5886.277775469289,2700.0000000000005,20250606,LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),storage unit rent (Credit +$100.00); food (Credit +$20.00)
214,20250602,2700.0000000000005,1135.0,4861.277775469289,0.0,4861.277775469289,11900.0,0.0,0.0,11900.0,13976.48809854665,68.87797009550711,0.0,13976.48809854665,2.2959323365168984,0.0,112.2959323365169,-29241.643844111444,25945.366068642157,5996.277775469289,2700.0000000000005,20250606,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
215,20250603,2076.810000000001,1235.0,4861.277775469289,0.0,4861.277775469289,11900.0,0.0,0.0,11900.0,13824.472000978674,0.0,0.0,13976.48809854665,2.2920299044928925,0.0,502.2920299044929,-29743.939776447958,25724.472000978676,6096.277775469289,2076.810000000001,20250606,LOAN MIN PAYMENT (Student Loans: Interest -$71.17); LOAN MIN PAYMENT (Student Loans: Principal Balance -$152.02); LOAN MIN PAYMENT (Checking -$223.19),sjcc summer 2025 tuition (Checking -$400.00); gas (Credit +$80.00); food (Credit +$20.00)
216,20250604,2076.810000000001,1255.0,4861.277775469289,0.0,4861.277775469289,11900.0,0.0,0.0,11900.0,13824.472000978674,2.2709604929739093,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-29766.210736940935,25726.74296147165,6116.277775469289,2076.810000000001,20250606,,food (Credit +$20.00)
217,20250605,0.0,1275.0,2784.467775469288,2076.810000000001,4861.277775469289,11900.0,0.0,0.0,11900.0,13824.472000978674,4.541920985947819,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-29788.481697433912,25729.013921964623,4059.467775469288,0.0,20250606,ADDTL CC PAYMENT (Checking -$2076.81); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$2076.81),food (Credit +$20.00)
218,20250606,1600.0,1295.0,2784.467775469288,2076.810000000001,4861.277775469289,11900.0,0.0,0.0,11900.0,13824.472000978674,6.812881478921728,0.0,13824.472000978674,2.2709604929739093,1577.729039507026,0.0,-28210.75265792689,25731.2848824576,4079.467775469288,1600.0,20250620,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
219,20250607,1600.0,0,4216.908144395,2076.810000000001,4861.277775469289,11900.0,0.0,0.0,11900.0,13824.472000978674,9.083841971895637,0.0,13824.472000978674,119.71096049297391,0.0,139.71096049297392,-28350.463987345574,25733.555842950573,4216.908144395,1600.0,20250620,CC INTEREST (Credit: Prev Stmt Bal +$117.44); CC MIN PAYMENT ALREADY MADE (Checking -$0.00); CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00),food (Credit +$20.00)
220,20250608,1600.0,20.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,11.354802464869547,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28372.734947838544,25735.826803443546,4236.908144395,1600.0,20250620,,food (Credit +$20.00)
221,20250609,1600.0,40.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,13.625762957843456,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28395.00590833152,25738.09776393652,4256.908144395,1600.0,20250620,,food (Credit +$20.00)
222,20250610,1600.0,60.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,15.896723450817365,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28417.27686882449,25740.368724429492,4276.908144395,1600.0,20250620,,food (Credit +$20.00)
223,20250611,1600.0,80.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,18.167683943791275,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28439.547829317467,25742.639684922466,4296.908144395,1600.0,20250620,,food (Credit +$20.00)
224,20250612,1600.0,100.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,20.438644436765184,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28461.818789810444,25744.910645415443,4316.908144395,1600.0,20250620,,food (Credit +$20.00)
225,20250613,1600.0,120.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,22.709604929739093,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28484.089750303414,25747.181605908416,4336.908144395,1600.0,20250620,,food (Credit +$20.00)
226,20250614,1600.0,140.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,24.980565422713003,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28506.36071079639,25749.45256640139,4356.908144395,1600.0,20250620,,food (Credit +$20.00)
227,20250615,1600.0,160.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,27.251525915686912,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28528.63167128936,25751.723526894362,4376.908144395,1600.0,20250620,,food (Credit +$20.00)
228,20250616,1600.0,180.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,29.52248640866082,0.0,13824.472000978674,2.2709604929739093,0.0,22.27096049297391,-28550.902631782337,25753.994487387336,4396.908144395,1600.0,20250620,,food (Credit +$20.00)
229,20250617,1600.0,280.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,31.79344690163473,0.0,13824.472000978674,2.2709604929739093,0.0,102.27096049297391,-28653.173592275314,25756.265447880312,4496.908144395,1600.0,20250620,,gas (Credit +$80.00); food (Credit +$20.00)
230,20250618,1600.0,550.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,34.06440739460864,0.0,13824.472000978674,2.270960492973906,0.0,272.2709604929739,-28925.444552768284,25758.536408373286,4766.908144395,1600.0,20250620,,phone (Credit +$250.00); food (Credit +$20.00)
231,20250619,1600.0,570.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,36.33536788758255,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-28947.71551326126,25760.80736886626,4786.908144395,1600.0,20250620,,food (Credit +$20.00)
232,20250620,3199.9999999999995,685.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,38.60632838055646,0.0,13824.472000978674,2.270960492973913,1482.729039507026,0.0,-27464.98647375423,25763.078329359232,4901.908144395,3199.9999999999995,20250704,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); car insurance (Credit +$95.00); food (Credit +$20.00)
233,20250621,3199.9999999999995,705.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,40.877288873530375,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27487.257434247207,25765.349289852205,4921.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
234,20250622,3199.9999999999995,725.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,43.14824936650429,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27509.528394740177,25767.62025034518,4941.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
235,20250623,3199.9999999999995,745.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,45.4192098594782,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27531.799355233154,25769.891210838156,4961.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
236,20250624,3199.9999999999995,765.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,47.690170352452114,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27554.07031572613,25772.16217133113,4981.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
237,20250625,3199.9999999999995,785.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,49.96113084542603,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27576.3412762191,25774.433131824102,5001.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
238,20250626,3199.9999999999995,805.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,52.23209133839994,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27598.612236712077,25776.704092317075,5021.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
239,20250627,3199.9999999999995,825.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,54.50305183137385,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27620.883197205047,25778.97505281005,5041.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
240,20250628,3199.9999999999995,845.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,56.774012324347765,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27643.154157698023,25781.246013303025,5061.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
241,20250629,3199.9999999999995,865.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,59.04497281732168,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27665.425118191,25783.516973796,5081.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
242,20250630,3199.9999999999995,885.0,4216.908144395,0.0,4216.908144395,11900.0,0.0,0.0,11900.0,13824.472000978674,61.31593331029559,0.0,13824.472000978674,2.270960492973913,0.0,22.270960492973913,-27687.69607868397,25785.787934288972,5101.908144395,3199.9999999999995,20250704,,food (Credit +$20.00)
